
True Positives	=CountIF(H5:H300, "Y")/(CountIF(H5:H300, "Y") + CountIF(H5:H300, "N"))
Completed	=CountA(G5:G300) & " of " & CountA(F5:F300)
Brand	Firmware	SHA256	Name	Sink	Addr	TP	CFG Time	VRA Time	Analysis Time	Checked By	Notes
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	03bbfc8f4fd1e90bd01b59d0310c05a30e73cdde32d50df0b9d81f9a1405692b	dhcps				8.27	48.79	2763.41		
				doSystemCmd	0x148f8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x144e4								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14808								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x148c8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14868								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14220								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14838								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14544								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x14250								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x16e04								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x16ee8								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x16f48								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x16ff4								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x10354								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x103a4								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x103fc								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x13a28								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x13a74								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	0ba02e187410e92a7abc8230eab742603913d61c410666ca9a58628531737cab	nginx				50.64	185.81	76.67		
				execve	0x25a48								likely,possibly,tags,valid_funcs	False
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	1ef6a3746966a5b3e772e372e20372358bac3db6e24d622183f6329a52d62866	taskset				0.46	2.01	30.97		
				execvp	0x9acc								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	29eeec6a58dbae42058113938a734f8f43c54b6a5c21697f74f53dd0eb2b0c9c	inadyn				1.77	6.19	65.47		
				system	0xa2e4								likely,possibly,tags,valid_funcs	True
				system	0xa284								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	3032d9b4035b5bc3a9eb9307a26c766129d61c72922cf247dbea36427b4b73fe	88ip				0.59	3.86	40.45		
				doSystemCmd	0xadd4								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xb014								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xaeb0								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	31142f1e826b571ad5065ef30bc45f75899d17ef85d586a7dd1351d4a3e56926	udevd				3.18	15.45	5226.70		
				execv	0x13eb4								likely,possibly,tags,valid_funcs	True
				execv	0x13eb4								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	3c5ab30e9fe307e50a2412042560b0af9802d495095054d32a145cd1f9bb1691	spawn-fcgi				0.55	1.63	20.19		
				execv	0x95d4								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	41bf40ce4219f99a2e4cf4324d6978393e4bdd07adfc354bda52f884f8a5ec37	app_data_center				4.54	27.41	115.96		
				execl	0x17dfc								likely,possibly,tags,valid_funcs	False
				popen	0x13384								likely,possibly,tags,valid_funcs	False
				system	0xa7c0								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	5054e69155a035832e6cc9f9e7312a6f08519e289777f204bbd66a81f4e46eba	phddns				3.82	13.69	152.94		
				doSystemCmd	0x10e28								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x10e54								likely,possibly,tags,valid_funcs	False
				system	0x11ad8								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	5418b94a7eb54feb0dc4ff3d8fbf329e1224bbe5adafc00c735697b5aa713e04	time_check				3.31	27.30	312.84		
				doSystemCmd	0xd384								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x155d8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1569c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x16e08								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x16ecc								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a8e0								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1abdc								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1abf8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1ac84								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1aca0								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1ac14								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1ad28								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1929c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1929c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1929c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1929c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x192ec								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x192ec								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x192ec								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x192ec								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x19308								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x19308								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x19308								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x19308								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a25c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a284								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a328								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a350								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a2ac								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1a428								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xf20c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xf12c								likely,possibly,tags,valid_funcs	True
				popen	0x15a70								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	636c5f44fbe17cf07b88c32af7e9f09d60b7580c386f25b94e0b86d4d5cc74b2	minidlna				13.57	61.12	6907.64		
				system	0x2e170								likely,possibly,tags,valid_funcs	True
